DEPTH,CALI_P,COALF,DENS_P,DTC_P,GR_P,NEUT_P,NPHIHC,PEF_P,PERM,PERM_TRFM,PHIE,PHIT,RHOBHC,RT_P,SWE,SWT,VCLB,VCLD,VCLW,VDOLO,VGAS,VLIME,VMIN1,VMIN2,VOIL,VSAND,VSH_DN,VSHALE,VSILT,VWATER
1659.9408,12.165,0,2.515,102.431,82.43,0.246,0.246,-9999,0.000596523,0.001,0.0408412,0.124284,2.515,2.873,0.991352,0.997158,0.0834433,0.553496,0.636939,-9999,0,-9999,-9999,-9999,0,0,-9999,0.959159,0.322219,19998.04
1660.0932,12.157,0,2.523,100.591,83.555,0.249,0.249,-9999,0.0003754485,0.001,0.0348509,0.120443,2.523,2.821,0.98791,0.996502,0.0855919,0.58401,0.669602,-9999,0,-9999,-9999,-9999,0,0,-9999,0.965149,0.295547,19998.04
1660.2456,12.203,0,2.543,104.176,81.591,0.265,0.265,-9999,0.0001082804,0.001,0.0206418,0.111147,2.543,2.782,0.966454,0.99377,0.0905051,0.672295,0.7628,-9999,0,-9999,-9999,-9999,0,0,-9999,0.979358,0.216558,19998.02
1660.398,12.281,0,2.569,104.594,77.948,0.266,0.266,-9999,0.0000341,0.001,0.012175,0.0970542,2.569,2.748,0.965628,0.995688,0.0848791,0.714016,0.798895,-9999,0,-9999,-9999,-9999,0,0,-9999,0.987825,0.18893,19998.01
1660.5504,12.359,0,2.564,104.067,78.568,0.27,0.27,-9999,0.0000403,0.001,0.0129501,0.100032,2.564,2.711,0.966461,0.995658,0.0870815,0.715907,0.802988,-9999,0,-9999,-9999,-9999,0,0,-9999,0.98705,0.184061,19998.01
1660.7028,12.369,0,2.553,105.15,83.217,0.258,0.258,-9999,0.0000795,0.001,0.018748,0.105223,2.553,2.668,0.983013,0.996973,0.0864753,0.669612,0.756087,-9999,0,-9999,-9999,-9999,0,0,-9999,0.981252,0.225165,19998.02
1660.8552,12.409,0,2.529,105.905,88.981,0.272,0.272,-9999,0.0001705431,0.001,0.0239256,0.119236,2.529,2.644,0.977882,0.995562,0.0953102,0.668503,0.763813,-9999,0,-9999,-9999,-9999,0,0,-9999,0.976074,0.212261,19998.02
1661.0076,12.381,0,2.524,106.971,87.546,0.278,0.278,-9999,0.0001864873,0.001,0.0240495,0.122369,2.524,2.631,0.974836,0.995054,0.0983197,0.676118,0.774438,-9999,0,-9999,-9999,-9999,0,0,-9999,0.97595,0.201513,19998.02
1661.16,12.301,0,2.53,107.957,82.572,0.291,0.291,-9999,0.0001191995,0.001,0.0187005,0.119892,2.53,2.623,0.964448,0.994455,0.101192,0.714207,0.815399,-9999,0,-9999,-9999,-9999,0,0,-9999,0.9813,0.165901,19998.02
1661.3124,12.223,0,2.516,108.671,80.874,0.297,0.297,-9999,0.0001836147,0.001,0.0215289,0.127918,2.516,2.623,0.961444,0.993511,0.106389,0.707857,0.814246,-9999,0,-9999,-9999,-9999,0,0,-9999,0.978471,0.164225,19998.02
1661.4648,12.24,0,2.497,109.282,83.463,0.296,0.296,-9999,0.0003721784,0.001,0.0284227,0.138261,2.497,2.647,0.96134,0.992053,0.109839,0.67929,0.789129,-9999,0,-9999,-9999,-9999,0,0,-9999,0.971577,0.182449,19998.03
1661.6172,12.177,0,2.463,109.526,85.933,0.288,0.288,-9999,0.001568553,0.001,0.0480471,0.156014,2.463,2.697,0.969346,0.99056,0.107967,0.601715,0.709682,-9999,0,-9999,-9999,-9999,0,0,-9999,0.951953,0.242271,19998.05
1661.7696,12.092,0,2.44,108.737,87.74,0.263,0.263,-9999,0.01172216,0.001,0.0868392,0.164658,2.44,2.756,1,1,0.0778192,0.428221,0.50604,-9999,0,-9999,-9999,-9999,0,0,-9999,0.913161,0.407121,19998.09
1661.922,12.076,0,2.432,107.387,85.386,0.269,0.269,-9999,0.01284473,0.001,0.088015,0.169636,2.432,2.854,0.996281,0.998071,0.0816215,0.439274,0.520895,-9999,0,-9999,-9999,-9999,0,0,-9999,0.911985,0.39109,19998.09
1662.0744,12.007,0,2.433,110.111,87.628,0.285,0.285,-9999,0.005840222,0.001,0.0706476,0.171466,2.433,3.02,0.941681,0.975971,0.100818,0.526504,0.627323,-9999,0.00169756,-9999,-9999,-9999,0,0,-9999,0.929352,0.30203,9999.069
1662.2268,12.059,0,2.445,110.18,87.474,0.289,0.289,-9999,0.0030795,0.001,0.0585923,0.165651,2.445,3.268,0.905841,0.966695,0.107059,0.569679,0.676737,-9999,0.0019514,-9999,-9999,-9999,0,0,-9999,0.941408,0.26467,9999.057
1662.3792,12.045,0,2.458,107.879,84.58,0.264,0.264,-9999,0.004485041,0.001,0.0690544,0.155872,2.458,3.5,0.922503,0.965667,0.0868177,0.490961,0.577778,-9999,0.00237082,-9999,-9999,-9999,0,0,-9999,0.930946,0.353167,9999.066
1662.5316,12.039,0,2.454,106.299,76.872,0.253,0.253,-9999,0.009613449,0.001,0.0839911,0.156009,2.454,3.867,0.922241,0.958136,0.0720175,0.411119,0.483137,-9999,0.00351617,-9999,-9999,-9999,0,0,-9999,0.916009,0.432872,9999.08
1662.684,12.031,0,2.425,105.159,68.454,0.262,0.262,-9999,0.03426041,0.001,0.106015,0.171041,2.425,4.58,0.843426,0.902952,0.0650254,0.355739,0.420764,-9999,0.0102886,-9999,-9999,-9999,0,0.0164369,-9999,0.877548,0.456784,9999.096
1662.8364,12.046,0,2.364,104.388,62.768,0.28,0.280608,-9999,0.598207,0.001,0.154451,0.20115,2.36467,5.502,0.598782,0.691929,0.0466995,0.245753,0.292452,-9999,0.0475817,-9999,-9999,-9999,0,0.107164,-9999,0.738385,0.445932,9999.106
1662.9888,12.031,0,2.32,97.6751,58.522,0.257,0.258827,-9999,33.34996,54.07329,0.200158,0.215254,2.32202,6.188,0.56457,0.595108,0.0150964,0.0856433,0.10074,-9999,0.0810424,-9999,-9999,-9999,0,0.390582,-9999,0.40926,0.308521,9999.119
1663.1412,12.102,0,2.295,102.209,54.04,0.234,0.236441,-9999,274.438,401.0612,0.218144,0.223761,2.2977,6.767,0.554364,0.565552,0.00561766,0.0329522,0.0385698,-9999,0.0947721,-9999,-9999,-9999,0,0.580511,-9999,0.201345,0.162775,9999.123
1663.2936,12.087,0,2.301,102.673,53.93,0.218,0.22051,-9999,395.646,327.9419,0.214859,0.2184,2.30378,7.175,0.55899,0.566139,0.00354028,0.0209831,0.0245234,-9999,0.0932191,-9999,-9999,-9999,0,0.64462,-9999,0.14052,0.115997,9999.122
1663.446,12.142,0,2.305,99.5362,53.86,0.227,0.229429,-9999,240.2837,318.395,0.212223,0.217624,2.30769,7.104,0.55193,0.563049,0.00540061,0.0317729,0.0371735,-9999,0.092731,-9999,-9999,-9999,0,0.590929,-9999,0.196848,0.159674,9999.119
1663.5984,12.127,0,2.303,99.6162,53.714,0.228,0.230291,-9999,253.8213,333.6305,0.213525,0.218853,2.30553,6.664,0.571867,0.582291,0.00532837,0.0313491,0.0366775,-9999,0.0891914,-9999,-9999,-9999,0,0.591976,-9999,0.194499,0.157821,9999.124
1663.7508,12.104,0,2.304,99.7561,55.53,0.226,0.228015,-9999,269.6779,325.0988,0.213174,0.218171,2.30623,6.054,0.609908,0.618843,0.00499719,0.0294498,0.0344469,-9999,0.0812526,-9999,-9999,-9999,0,0.60169,-9999,0.185136,0.150689,9999.132
1663.9032,12.155,0,2.333,99.6741,59.708,0.235,0.236193,-9999,56.75549,37.01554,0.194987,0.205166,2.33432,5.412,0.661762,0.678543,0.0101789,0.0591611,0.06934,-9999,0.0626799,-9999,-9999,-9999,0,0.484703,-9999,0.32031,0.25097,9999.132
1664.0556,12.19,0,2.382,100.528,68.6,0.247,0.247,-9999,2.803778,15.80864,0.159877,0.184209,2.382,4.93,0.710201,0.748482,0.0243328,0.138706,0.163039,-9999,0.0402119,-9999,-9999,-9999,0,0.275471,-9999,0.564653,0.401614,9999.12
1664.208,12.207,0,2.446,100.242,74.601,0.255,0.255,-9999,0.01343037,0.001,0.0901496,0.160237,2.446,4.409,0.883503,0.934458,0.0700875,0.394973,0.46506,-9999,0.00590854,-9999,-9999,-9999,0,0,-9999,0.90985,0.44479,9999.084
1664.3604,12.193,0,2.478,101.394,78.779,0.248,0.248,-9999,0.003419295,0.001,0.066359,0.143384,2.478,4.065,0.903574,0.955373,0.0770248,0.461861,0.538886,-9999,0.00296139,-9999,-9999,-9999,0,0,-9999,0.933641,0.394755,9999.063
1664.5128,12.181,0,2.493,104.436,80.576,0.239,0.239,-9999,0.002363319,0.001,0.0613205,0.134463,2.493,3.742,0.940489,0.972861,0.0731422,0.456122,0.529264,-9999,0.0016642,-9999,-9999,-9999,0,0,-9999,0.93868,0.409415,9999.06
1664.6652,12.145,0,2.512,105.485,85.548,0.243,0.243,-9999,0.0007613913,0.001,0.0444484,0.125467,2.512,3.661,0.926133,0.973832,0.0810185,0.532763,0.613781,-9999,0.00116314,-9999,-9999,-9999,0,0,-9999,0.955552,0.34177,9999.043
1664.8176,12.144,0,2.507,106.701,86.363,0.251,0.251,-9999,0.0007384717,0.001,0.0431049,0.129034,2.507,3.75,0.907255,0.969018,0.0859286,0.556269,0.642197,-9999,0.00133549,-9999,-9999,-9999,0,0,-9999,0.956895,0.314698,9999.042
1664.97,12.115,0,2.455,107.925,85.819,0.261,0.261,-9999,0.005966215,0.001,0.0745343,0.156925,2.455,3.859,0.900493,0.952738,0.0823905,0.465642,0.548032,-9999,0.00352268,-9999,-9999,-9999,0,0,-9999,0.925466,0.377433,9999.071
1665.1224,12.104,0,2.38,107.446,77.409,0.263,0.263,-9999,1.002539,0.001,0.153965,0.189226,2.38,4.032,0.777031,0.818581,0.0352617,0.195003,0.230265,-9999,0.0279322,-9999,-9999,-9999,0,0.175443,-9999,0.670593,0.440328,9999.126
1665.2748,12.116,0,2.344,106.117,70.181,0.254,0.254,-9999,14.46473,34.93992,0.185797,0.203672,2.344,4.271,0.748245,0.77034,0.0178748,0.101567,0.119442,-9999,0.0426702,-9999,-9999,-9999,0,0.3527,-9999,0.461502,0.34206,9999.144
1665.4272,12.034,0,2.342,105.744,65.551,0.243,0.243,-9999,28.59989,33.43691,0.189157,0.202541,2.342,4.44,0.746755,0.763489,0.0133835,0.0771883,0.0905718,-9999,0.0447378,-9999,-9999,-9999,0,0.424188,-9999,0.386655,0.296083,9999.145
1665.5796,12.074,0,2.368,104.139,66.64,0.246,0.246,-9999,6.485569,20.65574,0.170554,0.190555,2.368,4.71,0.730775,0.759033,0.0200009,0.114427,0.134428,-9999,0.0410978,-9999,-9999,-9999,0,0.326973,-9999,0.502473,0.368045,9999.13
1665.732,12.089,0,2.385,103.443,72.135,0.245,0.245,-9999,2.682131,14.59506,0.158293,0.182355,2.385,4.935,0.71598,0.753456,0.0240618,0.137681,0.161742,-9999,0.0390263,-9999,-9999,-9999,0,0.278477,-9999,0.56323,0.401487,9999.119
1665.8844,12.11,0,2.394,101.238,73.82,0.238,0.238,-9999,2.489132,11.31048,0.153772,0.176561,2.394,4.918,0.740439,0.773941,0.022789,0.131643,0.154432,-9999,0.0347615,-9999,-9999,-9999,0,0.29406,-9999,0.552168,0.397736,9999.119
1666.0368,12.2,0,2.406,103.399,75.078,0.229,0.229,-9999,2.172177,7.977955,0.147522,0.168926,2.406,4.837,0.78119,0.808914,0.0214034,0.125032,0.146435,-9999,0.0281894,-9999,-9999,-9999,0,0.312547,-9999,0.539931,0.393496,9999.119
1666.1892,12.219,0,2.417,103.257,72.054,0.234,0.234,-9999,0.8275017,0.001,0.137709,0.16502,2.417,4.776,0.775992,0.813065,0.0273105,0.159121,0.186432,-9999,0.0257428,-9999,-9999,-9999,0,0.243791,-9999,0.6185,0.432068,9999.112
1666.3416,12.207,0,2.433,103.098,73.254,0.246,0.246,-9999,0.1067879,0.001,0.116718,0.161645,2.433,4.74,0.784801,0.844612,0.0449269,0.258389,0.303316,-9999,0.0181365,-9999,-9999,-9999,0,0.103927,-9999,0.779355,0.47604,9999.099
1666.494,12.233,0,2.436,103.469,69.218,0.238,0.238,-9999,0.1758341,0.001,0.119962,0.157785,2.436,4.781,0.772557,0.827078,0.0378229,0.220807,0.25863,-9999,0.020744,-9999,-9999,-9999,0,0.150034,-9999,0.730004,0.471375,9999.1
1666.6464,12.2,0,2.427,103.196,68.777,0.228,0.228,-9999,0.6690614,0.001,0.132245,0.158979,2.427,4.834,0.791765,0.826782,0.0267342,0.157271,0.184005,-9999,0.0229072,-9999,-9999,-9999,0,0.249766,-9999,0.617989,0.433984,9999.109
1666.7988,12.228,0,2.41,103.277,66.317,0.233,0.233,-9999,1.346982,7.631562,0.143416,0.167979,2.41,4.88,0.765178,0.799515,0.0245629,0.143086,0.167649,-9999,0.0287529,-9999,-9999,-9999,0,0.273769,-9999,0.582814,0.415165,9999.114
1666.9512,12.207,0,2.39,102.27,66.581,0.243,0.243,-9999,2.284872,12.92725,0.15519,0.179574,2.39,4.948,0.721172,0.759033,0.0243839,0.140011,0.164395,-9999,0.0373957,-9999,-9999,-9999,0,0.274916,-9999,0.569894,0.405498,9999.118
1667.1036,12.179,0,2.394,102.141,66.754,0.251,0.251,-9999,1.034707,0.001,0.14871,0.179756,2.394,4.988,0.690615,0.744049,0.0310457,0.176,0.207045,-9999,0.0380625,-9999,-9999,-9999,0,0.20845,-9999,0.64284,0.435795,9999.11
1667.256,12.188,0,2.385,102.202,66.704,0.232,0.232,-9999,5.786567,12.9051,0.161717,0.179535,2.385,5.022,0.740141,0.76593,0.0178175,0.103646,0.121463,-9999,0.0378531,-9999,-9999,-9999,0,0.360174,-9999,0.478109,0.356646,9999.124
1667.4084,12.187,0,2.385,102.132,71.9,0.222,0.222,-9999,9.767674,11.84102,0.163404,0.177589,2.385,5.052,0.759624,0.778824,0.0141846,0.0832436,0.0974282,-9999,0.0361411,-9999,-9999,-9999,0,0.420091,-9999,0.416505,0.319076,9999.127
1667.5608,12.157,0,2.379,102.281,74.026,0.219,0.219,-9999,15.24413,13.16793,0.167734,0.179994,2.379,5.034,0.762182,0.778381,0.0122603,0.0721089,0.0843692,-9999,0.0371729,-9999,-9999,-9999,0,0.454983,-9999,0.377283,0.292914,9999.131
1667.7132,12.155,0,2.388,100.347,74.572,0.236,0.236,-9999,3.923526,12.57179,0.158704,0.178941,2.388,5.029,0.731205,0.761604,0.0202371,0.117268,0.137505,-9999,0.0378344,-9999,-9999,-9999,0,0.325976,-9999,0.515319,0.377815,9999.121
1667.8656,12.283,0,2.39,102.618,70.64,0.238,0.238,-9999,3.118637,12.29381,0.156733,0.178435,2.39,5.013,0.728464,0.76149,0.0217025,0.125489,0.147191,-9999,0.0373823,-9999,-9999,-9999,0,0.306955,-9999,0.536312,0.389121,9999.119
1668.018,12.316,0,2.416,102.225,68.016,0.252,0.252,-9999,0.2156217,0.001,0.128362,0.170597,2.416,5.015,0.71662,0.786777,0.0422348,0.239133,0.281368,-9999,0.0273698,-9999,-9999,-9999,0,0.123342,-9999,0.748295,0.466927,9999.101
1668.1704,12.243,0,2.421,100.852,65.034,0.242,0.242,-9999,0.3564071,0.001,0.130686,0.165401,2.421,5.01,0.710415,0.771194,0.0347149,0.200548,0.235263,-9999,0.0299016,-9999,-9999,-9999,0,0.17562,-9999,0.693694,0.458431,9999.101
1668.3228,12.47,0,2.42,103.033,65.252,0.251,0.251,-9999,0.1763034,0.001,0.125287,0.168625,2.42,5.049,0.723894,0.794855,0.0433376,0.246073,0.289411,-9999,0.025702,-9999,-9999,-9999,0,0.115825,-9999,0.758888,0.469477,9999.1
1668.4752,12.5,0,2.41,102.886,68.532,0.24,0.24,-9999,0.8421094,0.001,0.140804,0.169712,2.41,5.088,0.715538,0.763992,0.028908,0.167124,0.196032,-9999,0.0332308,-9999,-9999,-9999,0,0.227491,-9999,0.631705,0.435673,9999.107
1668.6276,12.449,0,2.41,100.298,69.862,0.25,0.25,-9999,0.3920678,0.001,0.135453,0.17249,2.41,5.115,0.674992,0.744779,0.0370374,0.210587,0.247624,-9999,0.0345705,-9999,-9999,-9999,0,0.159091,-9999,0.705456,0.457832,9999.101
1668.78,12.424,0,2.41,99.8083,69.27,0.255,0.255,-9999,0.2531028,0.001,0.13175,0.174057,2.41,5.163,0.690259,0.765547,0.0423074,0.237888,0.280196,-9999,0.0308891,-9999,-9999,-9999,0,0.123839,-9999,0.744412,0.464216,9999.101
1668.9324,12.503,0,2.419,95.455,67.252,0.263,0.263,-9999,0.05200286,0.001,0.112481,0.173596,2.419,5.207,0.777575,0.855881,0.0611154,0.334456,0.395572,-9999,0.0162106,-9999,-9999,-9999,0,0.0317909,-9999,0.855728,0.460157,9999.097
1669.0848,12.58,0,2.426,99.7055,68.515,0.264,0.264,-9999,0.02405865,0.001,0.101111,0.17159,2.426,5.197,0.824512,0.896591,0.0704784,0.383016,0.453494,-9999,0.0104558,-9999,-9999,-9999,0,0,-9999,0.898889,0.445394,9999.091
1669.2372,12.522,0,2.429,96.7558,68.126,0.266,0.266,-9999,0.01788782,0.001,0.0950043,0.170559,2.429,5.133,0.820257,0.89988,0.0755547,0.409289,0.484844,-9999,0.00951184,-9999,-9999,-9999,0,0,-9999,0.904996,0.420152,9999.086
1669.3896,12.286,0,2.404,102.884,68.126,0.253,0.253,-9999,0.4595805,0.001,0.138897,0.175956,2.404,5.096,0.664966,0.735529,0.0370589,0.209442,0.2465,-9999,0.0367341,-9999,-9999,-9999,0,0.159542,-9999,0.701561,0.45506,9999.103
1669.542,12.09,0,2.406,103.155,69.71,0.243,0.243,-9999,0.8729494,0.001,0.142706,0.172288,2.406,5.03,0.71192,0.761383,0.0295817,0.17028,0.199862,-9999,0.0340522,-9999,-9999,-9999,0,0.22101,-9999,0.636283,0.436421,9999.108
1669.6944,12.114,0,2.415,100.557,70.74,0.235,0.235,-9999,0.873405,0.001,0.138919,0.166182,2.415,4.967,0.748048,0.789383,0.0272634,0.158902,0.186165,-9999,0.0292587,-9999,-9999,-9999,0,0.243788,-9999,0.617293,0.431128,9999.109
1669.8468,12.094,0,2.431,103.449,74.726,0.251,0.251,-9999,0.07521963,0.001,0.113944,0.164258,2.431,4.946,0.77523,0.844079,0.0503139,0.286368,0.336682,-9999,0.0177662,-9999,-9999,-9999,0,0.0748433,-9999,0.811213,0.474531,9999.096
1669.9992,12.037,0,2.448,103.682,75.331,0.268,0.268,-9999,0.006056166,0.001,0.0740257,0.161516,2.448,4.974,0.816429,0.915866,0.0874904,0.483926,0.571417,-9999,0.00622808,-9999,-9999,-9999,0,0,-9999,0.925974,0.354558,9999.067
1670.1516,11.984,0,2.428,102.809,74.675,0.241,0.241,-9999,0.2394251,0.001,0.125198,0.162102,2.428,4.897,0.739395,0.798724,0.0369039,0.214199,0.251103,-9999,0.0251994,-9999,-9999,-9999,0,0.157563,-9999,0.717238,0.466135,9999.1
1670.304,11.963,0,2.409,102.483,65.676,0.215,0.215,-9999,4.003938,6.494326,0.148378,0.164581,2.409,4.852,0.819731,0.837479,0.0162031,0.0959869,0.11219,-9999,0.0241146,-9999,-9999,-9999,0,0.389527,-9999,0.462095,0.349905,9999.124
1670.4564,11.975,0,2.403,100.396,62.675,0.2,0.2,-9999,11.20229,6.557845,0.154072,0.164784,2.403,4.903,0.841936,0.852211,0.0107119,0.0638966,0.0746086,-9999,0.0227701,-9999,-9999,-9999,0,0.494077,-9999,0.351851,0.277242,9999.131
1670.6088,11.975,0,2.418,101.203,61.756,0.226,0.226,-9999,1.303631,5.915026,0.139668,0.162645,2.418,4.968,0.779665,0.810791,0.0229764,0.135325,0.158301,-9999,0.0264265,-9999,-9999,-9999,0,0.292597,-9999,0.567735,0.409433,9999.113
1670.7612,11.937,0,2.409,101.283,66.053,0.23,0.23,-9999,1.720935,7.550153,0.145117,0.167751,2.409,4.89,0.773174,0.80378,0.0226343,0.132545,0.155179,-9999,0.0284748,-9999,-9999,-9999,0,0.296294,-9999,0.558589,0.40341,9999.116
1670.9136,11.991,0,2.384,101.927,67.532,0.23,0.23,-9999,6.795164,12.95115,0.162826,0.179616,2.384,4.838,0.763894,0.785965,0.0167903,0.0980815,0.114872,-9999,0.0348505,-9999,-9999,-9999,0,0.375326,-9999,0.461848,0.346976,9999.128
1671.066,12.008,0,2.383,102.742,70.311,0.224,0.224,-9999,9.7732,12.57289,0.164484,0.178943,2.383,4.745,0.786522,0.803772,0.0144594,0.0849171,0.0993765,-9999,0.0322763,-9999,-9999,-9999,0,0.414178,-9999,0.421338,0.321962,9999.132
1671.2184,11.969,0,2.389,102.582,71.789,0.237,0.237,-9999,3.498297,12.43267,0.157762,0.178689,2.389,4.724,0.763191,0.790924,0.0209262,0.121383,0.142309,-9999,0.0329843,-9999,-9999,-9999,0,0.316389,-9999,0.525849,0.38354,9999.125
1671.3708,12.023,0,2.422,103.182,69.11,0.235,0.235,-9999,0.564153,0.001,0.13342,0.163033,2.422,4.706,0.781372,0.821083,0.0296129,0.173089,0.202701,-9999,0.0238711,-9999,-9999,-9999,0,0.21984,-9999,0.64674,0.444039,9999.109
1671.5232,12.091,0,2.421,103.017,71.471,0.232,0.232,-9999,0.7395985,0.001,0.135435,0.16271,2.421,4.657,0.799835,0.833389,0.0272757,0.159941,0.187216,-9999,0.0225649,-9999,-9999,-9999,0,0.243332,-9999,0.621233,0.434017,9999.113
1671.6756,12.169,0,2.43,104.189,69.336,0.233,0.233,-9999,0.3897839,0.001,0.127881,0.158941,2.43,4.619,0.800954,0.839851,0.0310601,0.182519,0.213579,-9999,0.02048,-9999,-9999,-9999,0,0.205706,-9999,0.666413,0.452834,9999.107
1671.828,12.22,0,2.428,103.93,69.009,0.244,0.244,-9999,0.1853192,0.001,0.12319,0.163037,2.428,4.682,0.772816,0.82834,0.0398468,0.230309,0.270155,-9999,0.0211468,-9999,-9999,-9999,0,0.136342,-9999,0.740467,0.470312,9999.102
1671.9804,12.248,0,2.417,103.703,66.869,0.242,0.242,-9999,0.4643212,0.001,0.134146,0.167148,2.417,4.755,0.746485,0.796539,0.033002,0.190862,0.223864,-9999,0.0272934,-9999,-9999,-9999,0,0.189557,-9999,0.676298,0.452434,9999.106
1672.1328,12.264,0,2.396,103.068,65.076,0.242,0.242,-9999,1.714809,11.31858,0.151017,0.176577,2.396,4.79,0.743985,0.781044,0.0255602,0.147439,0.173,-9999,0.0330661,-9999,-9999,-9999,0,0.261357,-9999,0.587626,0.414626,9999.118
1672.2852,12.306,0,2.385,103.06,66.652,0.239,0.239,-9999,3.875387,13.76758,0.160142,0.181012,2.385,4.854,0.741032,0.770889,0.0208695,0.120837,0.141706,-9999,0.0366903,-9999,-9999,-9999,0,0.316551,-9999,0.523306,0.3816,9999.123
1672.4376,12.271,0,2.381,103.066,63.434,0.248,0.248,-9999,2.778352,16.29342,0.160383,0.184915,2.381,4.933,0.706843,0.745735,0.0245323,0.140319,0.164851,-9999,0.0407797,-9999,-9999,-9999,0,0.272001,-9999,0.567617,0.402766,9999.119
1672.59,12.233,0,2.387,103.242,66.38,0.25,0.25,-9999,1.706885,14.78317,0.154938,0.182651,2.387,4.989,0.695229,0.74147,0.0277129,0.157928,0.185641,-9999,0.0400561,-9999,-9999,-9999,0,0.238842,-9999,0.60622,0.42058,9999.115
1672.7424,12.207,0,2.379,103.068,66.708,0.244,0.244,-9999,3.999533,16.30733,0.16315,0.184935,2.379,5.005,0.709364,0.743599,0.0217842,0.125377,0.147161,-9999,0.0418319,-9999,-9999,-9999,0,0.304185,-9999,0.532664,0.385503,9999.121
1672.8948,12.018,0,2.37,101.363,71.563,0.249,0.249,-9999,4.851182,20.4122,0.168337,0.190269,2.37,4.974,0.696818,0.731766,0.0219322,0.125448,0.14738,-9999,0.0451537,-9999,-9999,-9999,0,0.301466,-9999,0.530197,0.382817,9999.123
1673.0472,11.963,0,2.367,102.463,70.845,0.236,0.236,-9999,11.87286,19.37621,0.173417,0.189018,2.367,4.923,0.729322,0.751663,0.0156009,0.0907628,0.106364,-9999,0.0430659,-9999,-9999,-9999,0,0.390902,-9999,0.435681,0.329318,9999.13
1673.1996,11.906,0,2.383,102.398,72.375,0.236,0.236,-9999,5.143651,13.95363,0.162316,0.18132,2.383,4.849,0.747942,0.774361,0.0190047,0.110489,0.129493,-9999,0.0366248,-9999,-9999,-9999,0,0.341613,-9999,0.496071,0.366577,9999.126
1673.352,11.897,0,2.404,102.545,70.524,0.246,0.246,-9999,0.7950003,0.001,0.142972,0.17398,2.404,4.809,0.727753,0.776276,0.0310085,0.177981,0.20899,-9999,0.0319862,-9999,-9999,-9999,0,0.207501,-9999,0.649528,0.440538,9999.111
1673.5044,11.927,0,2.429,100.936,72.058,0.248,0.248,-9999,0.1190338,0.001,0.119033,0.163963,2.429,4.859,0.765217,0.829554,0.0449301,0.257898,0.302829,-9999,0.0202887,-9999,-9999,-9999,0,0.103973,-9999,0.776994,0.474166,9999.099
1673.6568,11.869,0,2.45,99.961,71.292,0.245,0.245,-9999,0.02967453,0.001,0.0997759,0.154742,2.45,4.898,0.821072,0.884629,0.0549657,0.320181,0.375147,-9999,0.0115112,-9999,-9999,-9999,0,0.0467636,-9999,0.85346,0.478314,9999.088
1673.8092,11.885,0,2.452,100.258,72.068,0.223,0.223,-9999,0.1897035,0.001,0.114758,0.146502,2.452,4.906,0.79823,0.841949,0.0317438,0.190762,0.222505,-9999,0.0181375,-9999,-9999,-9999,0,0.197157,-9999,0.688086,0.46558,9999.097
1673.9616,11.862,0,2.438,100.114,70.926,0.231,0.231,-9999,0.2667662,0.001,0.122331,0.154874,2.438,4.901,0.766369,0.81546,0.0325424,0.192583,0.225125,-9999,0.022575,-9999,-9999,-9999,0,0.19133,-9999,0.686339,0.461213,9999.1
1674.114,11.855,0,2.432,99.7904,69.067,0.231,0.231,-9999,0.39563,0.001,0.127211,0.157518,2.432,4.929,0.765751,0.810822,0.0303071,0.178877,0.209184,-9999,0.0240655,-9999,-9999,-9999,0,0.212264,-9999,0.660526,0.451341,9999.104
1674.2664,11.906,0,2.44,100.025,68.403,0.242,0.242,-9999,0.09147868,0.001,0.113377,0.157456,2.44,4.966,0.770274,0.834584,0.0440783,0.257157,0.301236,-9999,0.0187545,-9999,-9999,-9999,0,0.106516,-9999,0.780107,0.478871,9999.095
1674.4188,11.958,0,2.454,100.064,69.436,0.237,0.237,-9999,0.05003453,0.001,0.103934,0.150106,2.454,5,0.794375,0.857624,0.0461722,0.273883,0.320055,-9999,0.0147977,-9999,-9999,-9999,0,0.0906318,-9999,0.805434,0.485379,9999.089
1674.5712,11.964,0,2.46,102.953,71.899,0.244,0.244,-9999,0.01354768,0.001,0.0892141,0.150776,2.46,4.989,0.849657,0.911042,0.0615617,0.361757,0.423319,-9999,0.00793632,-9999,-9999,-9999,0,0.0154562,-9999,0.89533,0.472011,9999.081
1674.7236,11.981,0,2.459,102.036,70.982,0.252,0.252,-9999,0.007683986,0.001,0.0802064,0.153419,2.459,4.982,0.84899,0.921053,0.0732129,0.42344,0.496653,-9999,0.00633203,-9999,-9999,-9999,0,0,-9999,0.919794,0.423141,9999.074
1674.876,12,0,2.446,103.282,70.385,0.255,0.255,-9999,0.01339319,0.001,0.0902965,0.160252,2.446,5.008,0.847784,0.914231,0.0699551,0.395736,0.465692,-9999,0.00774464,-9999,-9999,-9999,0,0,-9999,0.909703,0.444012,9999.083
1675.0284,12.041,0,2.427,103.611,70.109,0.244,0.244,-9999,0.1988124,0.001,0.124156,0.163461,2.427,5.014,0.728984,0.794151,0.0393045,0.227477,0.266781,-9999,0.0255575,-9999,-9999,-9999,0,0.139829,-9999,0.736014,0.469233,9999.099
